"NBa7we src","d4r55","fzvQIb","xRkPPb","qmhsmd","ARRgmb src","wiI7pd","RfnDt","eaLgGf","dSlJg","dSlJg 2","znYl0","znYl0 2","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a/ACg8ocJVCcQcbSnKor3PWBjr5-RxBfv-OeuqpcobmUNd6l6EW4UXdQ=w72-h72-p-rp-mo-ba2-br100","Arip Rachman","5/5","a month ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 3 reviews · 18 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWHIJg510mQA3zLCty9sD2pm2YIyLDYc-091vgQfUzgKTPoegSW=w72-h72-p-rp-mo-br100","untung wahono","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Affordable","13 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjX35QkH0RKATmFmSDOKmgYIOPoxMtf55ISRh1OYsJ5JfhjP3gYc=w72-h72-p-rp-mo-ba3-br100","Novel Yossy","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean and comfortable","Local Guide · 28 reviews · 69 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWqVNOQrxdNou6inXoc1nZZ9516GhkQ0de3w-HfA4cOszSEnqB7UQ=w72-h72-p-rp-mo-ba4-br100","Stanley Karundeng","4/5","2 months ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 27 reviews · 19 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUU4Tu9wvi8LgIEEug2-IChxjRL_q67iOg7YS41UmExQq9WV0jsaw=w72-h72-p-rp-mo-ba5-br100","Fidel Sastro","3/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cool","Local Guide · 309 reviews · 468 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLsJU2i7MEC6Qzq9Ej2jl0Kqokp6AGtg1eXFpZj7fcnKZ-0Lw=w72-h72-p-rp-mo-ba4-br100","Bambang Kisworo","5/5","4 months ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 38 reviews · 7 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWhsT8dMEcjD2qvO1ZVfkMw7QnhS5mYqLqpuaeFam5o2fIsIr0G=w72-h72-p-rp-mo-br100","pradibo11","5/5","5 months ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","5 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIVmL6KA2KLl2gDXoTMSq38jlHp-walF5j8UHwuVXSp9dNm2g=w72-h72-p-rp-mo-br100","adin bakrie","5/5","5 months ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW9n515NQdeWOhgRepv9gAy2lKApmSZPqXukEai6EfvhGkeSoE9=w72-h72-p-rp-mo-ba2-br100","Nana Suryana","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Running out of places to rest","Local Guide · 4 reviews · 21 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXFZBTdZzjqrB4diRd7beSb4X-bee_yOJAYDE9nmyr-2INTxecO=w72-h72-p-rp-mo-ba4-br100","mas rukin","2/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Low budget alternative","Local Guide · 124 reviews · 19 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW6ZMj5ptQa6l2a4YC6OLk-9TV-ArnuvPp4UUyCc3NZNLIbbV0q=w72-h72-p-rp-mo-br100","Ziddan Arnes","5/5","5 months ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","2 reviews · 2 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWaUlzDeZKfoyiUGai9P7gqxF9PxoF_UQhP-Yhxt4JadG-tqcUN=w72-h72-p-rp-mo-ba4-br100","lukita Wie","5/5","8 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","👍👍👍👍👍👍 …","Local Guide · 131 reviews · 181 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV9KWDsKKCMrJArZ344cRsCGx-OIwaM5lFYA6I3ZCa8ousFW6g=w72-h72-p-rp-mo-ba2-br100","Semmy Rumampuk","3/5","5 months ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 3 reviews · 15 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX1tg95gryoGtuRSVAa1bKBGaA_-Fpbx8GNJQJbGgqkBfGZ_7RC=w72-h72-p-rp-mo-br100","Khristian Lodewyk","3/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Reasonable","5 reviews · 10 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXPFkyQaA3dljTaSUrBkA0dqDJJmucjKUBDiqnD1bCYQDg01a4x=w72-h72-p-rp-mo-ba4-br100","mbahe salatiga","1/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","dear","Local Guide · 124 reviews · 255 photos","","","","Like","Share","Translated by Google","・","See original (Filipino)"
"https://lh3.googleusercontent.com/a-/ALV-UjWpiK_lKgrhC0RwPn9WHWHWzySAGn5jtCD_Q7KULF9fav5dhi0BJg=w72-h72-p-rp-mo-ba4-br100","Gylang Adi","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","comfortable","Local Guide · 63 reviews · 264 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWk_Bnp-UQy9nJeLdje8wkfr8DjCv-rXom6kY7HZmSR3xTl6XdP=w72-h72-p-rp-mo-ba4-br100","Fajar Wahyu Purnomo","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Good","Local Guide · 67 reviews · 8 photos","","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUHS7PsB-jmhSkZ9fAxvaUHkfvVXz4oXZvOqACxXNwNhW2cElDG=w72-h72-p-rp-mo-ba4-br100","Mestawa","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The guesthouse is very nice","Local Guide · 59 reviews · 455 photos","","","","Share","","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJjuZiBYOG0e1w5-cTq2UlqK7JCls8vBxuOvVdMVzAIw_1VUw=w72-h72-p-rp-mo-br100","Tommy Tagatari","4/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","EXCELLENT","3 reviews · 42 photos","","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVmtSNBGmjVhxkFpUSGMlM68Xu5sHN08QdBisDg0e9QQxBAZjpL1w=w72-h72-p-rp-mo-ba4-br100","Bona Sib","5/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Not enough","Local Guide · 100 reviews · 115 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUX9TCRwngKkAqf2N5Hs_Lzwbj0n__uJn99hWpPuAzSCxX7D9qt=w72-h72-p-rp-mo-ba5-br100","Handoko","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Friendly","Local Guide · 106 reviews · 1,283 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXIZfsxfEeaiEw9WVJI5J7mi9tacD7niCFfKpciBjjGbjLWRA_v=w72-h72-p-rp-mo-br100","Ircham Habib Anggara","4/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cheap","5 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWd2Ao8iF1I-gk28wh-yDNmRuGBBaP3PLU7sgJVoPoXAI2fYCZA=w72-h72-p-rp-mo-ba3-br100","Petty Wulansari","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Quite comfortable","Local Guide · 43 reviews · 28 photos","","","","Share","Like","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVznT7BSN2bMGUPLGUq-wswkWQm3p_bgAkK_YN5Y76F0nxWwts=w72-h72-p-rp-mo-br100","Herman Katipana","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Yes","1 review","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUOYM4FkkuIrExRloJA7rf6jRSRf2KT2FwHV2bFx20utLEkr28=w72-h72-p-rp-mo-ba3-br100","Kurniawan Sutanto (HarmonicGanTengKur)","5/5","9 months ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 36 reviews · 7 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUxu3a48lSBmZ-8jF2CBU4yIFWCkVvxdjQmnQBozsxPIuqMblkMzw=w72-h72-p-rp-mo-ba3-br100","Ruth Ra Tandijanto","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Goodbye to you....😀😀😀 …","Local Guide · 12 reviews · 151 photos","","","","Like","Share","Translated by Google","・","See original (German)"
"https://lh3.googleusercontent.com/a-/ALV-UjUiUgt1qjY7LQXSmJMqeesU5Bih8-f502P7hjZVL2FvR5eNwoof=w72-h72-p-rp-mo-ba3-br100","septian virgananda","5/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 54 reviews · 48 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUnAoAgpWdmU8qIPZf3wJzoJ2SI02SSlLMD-wNrF_6eSKzgqVKhlw=w72-h72-p-rp-mo-ba3-br100","Rendy Adhie Pradhana","4/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 51 reviews · 2 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUAeOAVJ30u_FPSNC960DxhjxhMxXkCoOivDXeEGZ37bjW20qvkEA=w72-h72-p-rp-mo-ba3-br100","WEDINDA PRATIWI","3/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 5 reviews · 85 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLhfLpdERReg15eHmty-pMBkPTtZefrijdyG0D57Q3qSb_NKw=w72-h72-p-rp-mo-br100","Sri Trisnawati","4/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","2 reviews · 3 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJlK5rLoPVl6a2tv34L6Fu1vaGuy0DQHBucvZCKxf8pZLoRe28=w72-h72-p-rp-mo-ba2-br100","Eunike Kusuma","4/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 7 reviews · 10 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVtA1V4GmL_7xiEu-QIwIKQRuDF9i2z3USaSS3pdZXKb-uppwZ3=w72-h72-p-rp-mo-ba2-br100","Sugi yono","4/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 15 reviews · 2 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWfEn_m3heqD9a0VL84KxGtapZxeUUeAus4ox0FYtcbCSe81jA=w72-h72-p-rp-mo-ba3-br100","Dwi Sanjaya","5/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 5 reviews · 2 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUSWs7vagKRvnL_KB79CsW7K-ngXnUxEr-wEHkpyBNPv_6S_EbIBA=w72-h72-p-rp-mo-ba4-br100","Christover Ys","5/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 41 reviews · 34 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX2yXpou14XbX3P0Bx9_wAd4gz5ULiPANaKUt-S8hTEujd2AfXU=w72-h72-p-rp-mo-ba3-br100","Anno Kean","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 30 reviews · 13 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKXRMSeExdJF4GxIDxorEXrQ079QOI_e1RgDLbM5_5xeiOplA=w72-h72-p-rp-mo-ba3-br100","BYUNG JUN LIM (Ananto)","1/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Hot. Narrow.","Local Guide · 25 reviews · 43 photos","","","","Like","Share","Translated by Google","・","See original (Korean)"
"https://lh3.googleusercontent.com/a/ACg8ocLc5p66L0i-O8Oz3EqO2VO5m7OpT105r0SAbknWWw3J1Un7QA=w72-h72-p-rp-mo-ba4-br100","Elly Yulianawati","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 42 reviews · 225 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIQA6VP8ArtqXI7JvS7PSO6hN8sRX4Z6mIBsOb2T4UX6IHh7g=w72-h72-p-rp-mo-ba5-br100","Medianto Purnomo Nugroho","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 228 reviews · 484 photos","","","","Share","Like","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKNj5a8D2RB_U9fcXVP7Tz4NYXzVVUSOKrcGmdKAs8766ptiw=w72-h72-p-rp-mo-ba3-br100","Yohanes Setiawan","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 2 reviews","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW13aeUMGxzhgQSfdQxtjHlTaowK-gu9AbdzG6E-VFEqB2uodU=w72-h72-p-rp-mo-ba4-br100","Herman Sayoga","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 77 reviews · 68 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUmDM6wKqrMtj6G9tVCE1XJ9lRWaIEBeOiHGGkYTDS-YUHngvy8=w72-h72-p-rp-mo-ba3-br100","Haidi Hadyan","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 2 reviews · 4 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVoB1S8h-5t2pyi2orD9PTYRktjWe4qUgtZ18LErga0EUFH5okC=w72-h72-p-rp-mo-ba2-br100","Johanes Yohanes","3/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 14 reviews · 1 photo","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVT4RPIskUf73E6QAiRwhs8ksF7nn-8mF2WqJRUWFvMdopFQUMguw=w72-h72-p-rp-mo-ba5-br100","Yovita A. P Hamid","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 120 reviews · 869 photos","","","","Share","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLwtlrQRaP5xnHxcne8aZURTsychA0BkpKNhxEQuCQalTgm3A=w72-h72-p-rp-mo-ba4-br100","A & E","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 28 reviews","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW9iR3_kYBxJFOnHczWb6-WVwZLU1hDxP3WSfGcLstgZySjBpei=w72-h72-p-rp-mo-ba3-br100","Husni Nata Saputra","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 3 reviews · 4 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU0_CVpZ0vYLENX3HXz1uYWXQJPKxubuIryQtkr8PhYBljkKE59=w72-h72-p-rp-mo-ba5-br100","Iwan Lee","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 602 reviews · 236 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX8lkAfWMrrj2HnH0lJuW2d0ajtTt-0JAy2In12acVLD17Rr2Zp=w72-h72-p-rp-mo-br100","Evan Shallom Sangkakala","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV9DWlzXZNC7GPkMHfwINBWb1QwFWY3rPXk88L0_GjrDZqoIcEM=w72-h72-p-rp-mo-ba3-br100","Rizal Twolinx","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 35 reviews · 54 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXXYS649mIXL8tb2LyVd_m9RDk8Q-BySuEkOkbRpV_neBPqlvki=w72-h72-p-rp-mo-br100","Elisafan Zega","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","1 review","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUj9yr-tB2D3gwvFXJZJdcbr7DO_Bwzo2lluqBOkg3y7SL_nKHF=w72-h72-p-rp-mo-br100","bang raiiy","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","3 reviews · 1 photo","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVVbPyBLEnN1aGQRuzcJhK_58rRYY5aSQZQIjD5NrY_NzG23RmL=w72-h72-p-rp-mo-ba4-br100","Joko Sulistyo","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","clean","Local Guide · 138 reviews · 33 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVxD5A7QmZJvENCxsujzjZXT5dZpFuqQM7v1HDFWBwLahNoB0NZ=w72-h72-p-rp-mo-ba4-br100","Vika Puse","4/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 18 reviews · 100 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUowLY2MlQr_0aa3fA86tup7M0jl8zASqpGqaDPrmhyaeQOw04=w72-h72-p-rp-mo-ba5-br100","Akbar Sabil","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Nice guesthouse","Local Guide · 585 reviews · 339 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKojOmfPPxc_RfcbtFNuKElLEUHgnPLN5U3wDb1cx9kMBu4rg=w72-h72-p-rp-mo-ba5-br100","Ade Bulbend","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Representative","Local Guide · 245 reviews · 484 photos","","","","","Share","Translated by Google","・","See original (Indonesian)"
