Source,Name,Status,Date,Review,Place,cleaned_review,cleaned_review_indo,token,joined_token,label
https://lh3.googleusercontent.com/a-/ALV-UjXaIRyUYFizjs8JiEf2aNYVJVTa8mlQRl07eIbq5VGi-86i7wk=w72-h72-p-rp-mo-br100,Nina Fauzia,3 reviews,2 years ago,"Fast, friendly service..",Klinik UKSW,fast friendly service,Layanan ramah cepat,"['layan', 'ramah', 'cepat']",layan ramah cepat,Positive
https://lh3.googleusercontent.com/a-/ALV-UjU_-RvbDf6-0e5zeunu-WuZAZ05Kl_67aYcOv-pXlDU_H3ErSvm=w72-h72-p-rp-mo-ba2-br100,Alexander Marbun (alex88),Local Guide Â· 16 reviews Â· 8 photos,2 years ago,no response to online consultation,Klinik UKSW,no response to online consultation,tidak ada tanggapan untuk konsultasi online,"['', '', 'tanggap', '', 'konsultasi', 'online']",  tanggap  konsultasi online,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjURqZ-HGsG5PupQLRH-qPRfkSCYsOD31-dbDfVfF62QUAkIF06d=w72-h72-p-rp-mo-ba3-br100,Nila Wati,Local Guide Â· 13 reviews Â· 69 photos,2 years ago,Good and friendly service,Klinik UKSW,good and friendly service,Layanan yang baik dan ramah,"['layan', '', 'baik', '', 'ramah']",layan  baik  ramah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXWWNUw66Y4njIO84c6M_D0j3Y1Yd-JKY1GbSuXpjeSNpldPdNA=w72-h72-p-rp-mo-ba4-br100,Marselina Ardiva,Local Guide Â· 44 reviews Â· 125 photos,6 years ago,Service is not friendly,Klinik UKSW,service is not friendly,Layanan tidak ramah,"['layan', '', 'ramah']",layan  ramah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjU6QusBSe4_9YEueEAxZCeNP_K39EVR6sypHIJQJyS48Ttz4ApD=w72-h72-p-rp-mo-br100,Ariani Prasetya,2 reviews Â· 2 photos,6 years ago,The place is comfortable... The music teacher is extraordinary... learning is fun and not boring... really supports the development of children's interests and talents in the field of music...ðð â¦,Kursus Musik UKSW,the place is comfortable the music teacher is extraordinary learning is fun and not boring really supports the development of childrens interests and talents in the field of music,"Tempat ini nyaman, guru musik adalah pembelajaran yang luar biasa itu menyenangkan dan tidak membosankan benar -benar mendukung perkembangan minat dan bakat anak -anak di bidang musik","['tempat', '', 'nyaman', 'guru', 'musik', '', 'ajar', '', 'luar', 'biasa', '', 'senang', '', '', 'bosan', 'benar', '-benar', 'dukung', 'kembang', 'minat', '', 'bakat', 'anak', '-anak', '', 'bidang', 'musik']",tempat  nyaman guru musik  ajar  luar biasa  senang   bosan benar -benar dukung kembang minat  bakat anak -anak  bidang musik,Positive
https://lh3.googleusercontent.com/a-/ALV-UjViAyVV5yqZ-j_pFeSNcY_R8n0eDJgc8U4gPtl0bDEW_8pPEScb=w72-h72-p-rp-mo-br100,Yustinus Heru Budi Utomo,2 reviews,6 years ago,"Apart from teaching vocal & musical techniques, it also provides space for our sons and daughters to dare to perform in front of an audience.
Apart from giving children the courage to perform, it also triggers children to consciously learn better.",Kursus Musik UKSW,apart from teaching vocal musical techniques it also provides space for our sons and daughters to dare to perform in front of an audience apart from giving children the courage to perform it also triggers children to consciously learn better,"Selain mengajarkan teknik musik vokal, ini juga menyediakan ruang bagi putra dan anak perempuan kita untuk berani tampil di depan penonton selain dari memberi anak -anak keberanian untuk melakukan itu juga memicu anak -anak untuk secara sadar belajar lebih baik","['selain', 'ajar', 'teknik', 'musik', 'vokal', '', '', 'sedia', 'ruang', '', 'putra', '', 'anak', 'perempuan', '', '', 'berani', 'tampil', '', 'depan', 'tonton', '', '', 'beri', 'anak', '-anak', 'berani', '', 'laku', '', '', 'picu', 'anak', '-anak', '', '', 'sadar', 'ajar', 'lebih', 'baik']",selain ajar teknik musik vokal   sedia ruang  putra  anak perempuan   berani tampil  depan tonton   beri anak -anak berani  laku   picu anak -anak   sadar ajar lebih baik,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjWn67c4HCd241TnM21A2H-0GNJQRrH4XU9WbwURfi4tVbuRgzEK=w72-h72-p-rp-mo-br100,Ria Triastuti,3 reviews Â· 3 photos,6 years ago,"Very comfortable place for tutoring, and the teachers are super patient in dealing with their students. :) :) Success always to all. GBU.",Kursus Musik UKSW,very comfortable place for tutoring and the teachers are super patient in dealing with their students success always to all gbu,Tempat yang sangat nyaman untuk bimbingan belajar dan para guru sangat sabar dalam menangani siswa mereka yang sukses selalu untuk semua GBU,"['tempat', '', 'sangat', 'nyaman', '', 'bimbing', 'ajar', '', '', 'guru', 'sangat', 'sabar', '', 'tangan', 'siswa', '', '', 'sukses', 'selalu', '', 'semua', 'gbu']",tempat  sangat nyaman  bimbing ajar   guru sangat sabar  tangan siswa   sukses selalu  semua gbu,Positive
https://lh3.googleusercontent.com/a-/ALV-UjU7biDdFss4KkVXCveSqx2RsumXTH5T70YksNd4yY6dT1dIudae=w72-h72-p-rp-mo-br100,Niki Manuputty,1 review,6 years ago,The place is comfortable and nice... the teachers are also qualified... maybe if there was a side door it would be better...,Kursus Musik UKSW,the place is comfortable and nice the teachers are also qualified maybe if there was a side door it would be better,Tempatnya nyaman dan menyenangkan para guru juga memenuhi syarat mungkin jika ada pintu samping itu akan lebih baik,"['tempat', 'nyaman', '', 'senang', '', 'guru', '', 'penuh', 'syarat', 'mungkin', '', '', 'pintu', 'samping', '', '', 'lebih', 'baik']",tempat nyaman  senang  guru  penuh syarat mungkin   pintu samping   lebih baik,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVMGA2dcK6Ph77W-c31Tdx9uxTGBYaofl3ceqkeTdxaTMX8BKKaKg=w72-h72-p-rp-mo-br100,Poedji Soesila,5 reviews Â· 6 photos,6 years ago,The atmosphere and facilities provided are very supportive for learning to develop musical talents and interests.,Kursus Musik UKSW,the atmosphere and facilities provided are very supportive for learning to develop musical talents and interests,Suasana dan fasilitas yang disediakan sangat mendukung untuk belajar mengembangkan bakat dan minat musik,"['suasana', '', 'fasilitas', '', 'sedia', 'sangat', 'dukung', '', 'ajar', 'kembang', 'bakat', '', 'minat', 'musik']",suasana  fasilitas  sedia sangat dukung  ajar kembang bakat  minat musik,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXPU03NaqRSRPUQDwdO_KT53qn16NMI2Sv6fGMU0roxIAJ0U9U=w72-h72-p-rp-mo-br100,yasintha wulandari,1 review,6 years ago,"Good place for music courses in Salatiga. kind & patient teacher, spacious parking area.",Kursus Musik UKSW,good place for music courses in salatiga kind patient teacher spacious parking area,Tempat yang bagus untuk kursus musik di Salatiga Kind Guru Pasien Area Parkir Luas,"['tempat', '', 'bagus', '', 'kursus', 'musik', '', 'salatiga', 'kind', 'guru', 'pasien', 'area', 'parkir', 'luas']",tempat  bagus  kursus musik  salatiga kind guru pasien area parkir luas,Positive
https://lh3.googleusercontent.com/a/ACg8ocL3lvibV6hBOCv088STCz3n5jopUWX4G71SLVgJf8UgSvbn2zff=w72-h72-p-rp-mo-ba3-br100,Tri Wilujeng,Local Guide Â· 11 reviews Â· 56 photos,6 years ago,The tutoring place is ok...the music teacher is amazing...like like like,Kursus Musik UKSW,the tutoring place is okthe music teacher is amazinglike like like,"Tempat bimbingan itu baik -baik saja, guru musiknya luar biasa seperti","['tempat', 'bimbing', '', 'baik', '-baik', 'saja', 'guru', 'musik', 'luar', 'biasa', '']",tempat bimbing  baik -baik saja guru musik luar biasa ,Negative
https://lh3.googleusercontent.com/a-/ALV-UjV1psG2XwnT8jYssJdqqv4cFiH6hoAEHT1r1u5sBbHuEfuw67JcZA=w72-h72-p-rp-mo-ba2-br100,DJ Cilik Varo,Local Guide Â· 15 reviews Â· 23 photos,6 years ago,"The place is easy to reach, the learning is fun so children don't get bored",Kursus Musik UKSW,the place is easy to reach the learning is fun so children dont get bored,Tempatnya mudah untuk mencapai pembelajaran itu menyenangkan sehingga anak -anak tidak bosan,"['tempat', 'mudah', '', 'capai', 'ajar', '', 'senang', '', 'anak', '-anak', '', 'bosan']",tempat mudah  capai ajar  senang  anak -anak  bosan,Negative
https://lh3.googleusercontent.com/a-/ALV-UjVLX7dEXjIfiuimFVPVaGSJe7Vvo3aI4kz9qLVD2iHNxNMDlJFR=w72-h72-p-rp-mo-br100,teezha83,1 review,6 years ago,"Professional teachers, friendly atmosphere and conducive to learning...",Kursus Musik UKSW,professional teachers friendly atmosphere and conducive to learning,Suasana ramah guru profesional dan kondusif untuk belajar,"['suasana', 'ramah', 'guru', 'profesional', '', 'kondusif', '', 'ajar']",suasana ramah guru profesional  kondusif  ajar,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUyUu2QUqFZZodkDN2ow2hn1G5SGqmPL9ddqWX4ZlJ_BdASGCYb=w72-h72-p-rp-mo-ba6-br100,Ishak Pahing,"Local Guide Â· 476 reviews Â· 2,208 photos",2 years ago,Is there a tambourine course here?,Kursus Musik UKSW,is there a tambourine course here,Apakah ada kursus rebana di sini,"['apakah', '', 'kursus', 'rebana', '', 'sini']",apakah  kursus rebana  sini,Neutral
https://lh3.googleusercontent.com/a/ACg8ocI4PsnqD01zbEFaUPFqqu-fVg3N3CT2MH2ZXiAA60rI9Wd_Og=w72-h72-p-rp-mo-ba2-br100,siwi umiarni,Local Guide Â· 7 reviews Â· 2 photos,6 years ago,have qualified and patient teachers,Kursus Musik UKSW,have qualified and patient teachers,memiliki guru yang memenuhi syarat dan sabar,"['milik', 'guru', '', 'penuh', 'syarat', '', 'sabar']",milik guru  penuh syarat  sabar,Positive
https://maps.app.goo.gl/3Q6wAjtmEnbrkpxq7,Satrio Lelono,103 reviews,2 years ago,Christianity,YPTKSW UKSW,christianity,Kekristenan,['kristen'],kristen,Negative
https://maps.app.goo.gl/UwJYN9kwtXzdFNc6A,David Pseudo,681 reviews,a year ago,Nice,YPTKSW UKSW,nice,Bagus,['bagus'],bagus,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVl6sOE4LMjJlKNuhBJb13-1X0GfLIQKZwqeM1Zma2QK1UosapE=w72-h72-p-rp-mo-ba5-br100,muhammad alimin,Local Guide Â· 122 reviews Â· 14 photos,3 years ago,really great,Laboratorium UKSW,really great,sangat bagus,"['sangat', 'bagus']",sangat bagus,Positive
https://maps.app.goo.gl/gWhjkyv7qZi2XmFWA,dwi pambudi,45 reviews,6 years ago,Comfortable,Gedung Belakang UKSW,comfortable,nyaman,['nyaman'],nyaman,Positive
https://maps.app.goo.gl/7D3Ze465TtY6as2M6,David Pseudo,681 reviews,a year ago,Nice,Rumah Noto UKSW,nice,Bagus,['bagus'],bagus,Positive
https://maps.app.goo.gl/1yhKdaFY71r5HGQ3A,Anggara Mahardika,153 reviews,5 years ago,Best campus ever,Gedung C UKSW,best campus ever,kampus terbaik yang pernah ada,"['kampus', 'baik', '', 'pernah', '']",kampus baik  pernah ,Positive
https://maps.app.goo.gl/GsAPDkuNcRPfoi8w5,Gervasius Bayu,371 reviews,6 years ago,The best place at SWCU,Gedung C UKSW,the best place at swcu,Tempat terbaik di SWCU,"['tempat', 'baik', '', 'swcu']",tempat baik  swcu,Positive
https://maps.app.goo.gl/XEgSnCnmmtBRXhsv8,Daniel Kurniawan,253 reviews,a year ago,"A place to study or take foreign language courses, part of UKSW Salatiga. LTC opens several classes for different purposes. You can study in groups, or request private classes too. They also have Indonesian language courses for foreigners. Apart from language learning, there are translation services as well. They also had a film watching session together. You can follow their Instagram @ltc.uksw to access the latest information updates and class and course schedules.",Language Training UKSW,a place to study or take foreign language courses part of uksw salatiga ltc opens several classes for different purposes you can study in groups or request private classes too they also have indonesian language courses for foreigners apart from language learning there are translation services as well they also had a film watching session together you can follow their instagram uksw to access the latest information updates and class and course schedules,"Tempat untuk mempelajari atau mengambil kursus bahasa asing bagian dari UKSW Salatiga LTC Membuka beberapa kelas untuk tujuan berbeda yang dapat Anda pelajari dalam kelompok atau meminta kelas swasta juga mereka juga memiliki kursus bahasa Indonesia untuk orang asing selain dari pembelajaran bahasa. Ada layanan terjemahan dan mereka juga memiliki sesi menonton film bersama Anda dapat mengikuti Instagram UKSW mereka untuk mengakses pembaruan informasi terkini dan kelas terbaru dan kuliah film mereka, Anda dapat mengikuti Instagram UKSW mereka untuk mengakses pembaruan informasi terbaru dan kelas terbaru dan Kursus Film.","['tempat', '', 'ajar', '', 'ambil', 'kursus', 'bahasa', 'asing', 'bagi', '', 'uksw', 'salatiga', 'ltc', 'buka', 'beberapa', 'kelas', '', 'tuju', 'beda', '', '', 'anda', 'ajar', '', 'kelompok', '', 'kelas', 'swasta', '', '', '', 'milik', 'kursus', 'bahasa', 'indonesia', '', 'orang', 'asing', '', '', 'ajar', 'bahasa', 'ada', 'layan', 'terjemah', '', '', '', 'milik', 'sesi', 'tonton', 'film', 'sama', 'anda', '', 'ikut', 'instagram', 'uksw', '', '', 'akses', 'baru', 'informasi', 'kini', '', 'kelas', 'baru', '', 'kuliah', 'film', 'mereka', 'anda', '', 'ikut', 'instagram', 'uksw', '', '', 'akses', 'baru', 'informasi', 'baru', '', 'kelas', 'baru', '', 'kursus', 'film']",tempat  ajar  ambil kursus bahasa asing bagi  uksw salatiga ltc buka beberapa kelas  tuju beda   anda ajar  kelompok  kelas swasta    milik kursus bahasa indonesia  orang asing   ajar bahasa ada layan terjemah    milik sesi tonton film sama anda  ikut instagram uksw   akses baru informasi kini  kelas baru  kuliah film mereka anda  ikut instagram uksw   akses baru informasi baru  kelas baru  kursus film,Neutral
https://maps.app.goo.gl/bQdor65iSiGfmybKA,Lintang Permata,91 reviews,2 years ago,"A language course with guaranteed quality! They specialize in English courses. There are many programs from elementary classes to TOEFL/IELTS preparation classes. You can also choose the type, public or private class. Because it is under the auspices of UKSW, almost all of the teachers are taken from lecturers, you know. So it's like taking a lecture class and it's quality. The place itself is on the 6th floor of the UKSW Library. There are lots of rooms and they are all comfortable, with air conditioning and monitors for studying. There are also 2 balconies here with beautiful views, perfect for relaxing for a while before class. Anyway, I highly recommend this place!",Language Training UKSW,a language course with guaranteed quality they specialize in english courses there are many programs from elementary classes to toeflielts preparation classes you can also choose the type public or private class because it is under the auspices of uksw almost all of the teachers are taken from lecturers you know so its like taking a lecture class and its quality the place itself is on the th floor of the uksw library there are lots of rooms and they are all comfortable with air conditioning and monitors for studying there are also balconies here with beautiful views perfect for relaxing for a while before class anyway i highly recommend this place,"a language course with guaranteed quality they specialize in english courses there are many programs from elementary classes to toeflielts preparation classes you can also choose the type public or private class because it is under the auspices of uksw almost all of the teachers are taken from lecturers you know so its like taking a lecture class and its quality the place itself is on the th floor of the uksw library there are lots of rooms and they are all comfortable with air conditioning and monitors for studying Ada juga balkon di sini dengan pemandangan indah yang sempurna untuk bersantai untuk sementara waktu sebelum kelas, saya sangat merekomendasikan tempat ini","['a', 'language', 'course', 'with', 'guaranteed', 'quality', 'they', 'specialize', 'english', 'courses', 'there', 'are', 'many', 'programs', 'from', 'elementary', 'classes', 'toeflielts', 'preparation', 'classes', 'you', 'also', 'choose', 'the', 'type', 'public', 'private', 'class', 'because', 'is', 'under', 'the', 'auspices', 'of', 'uksw', 'almost', 'all', 'of', 'the', 'teachers', 'are', 'taken', 'from', 'lecturers', 'you', 'know', 'its', 'like', 'taking', 'a', 'lecture', 'class', 'and', 'its', 'quality', 'the', 'place', 'itself', 'is', 'on', 'the', 'floor', 'of', 'the', 'uksw', 'library', 'there', 'are', 'lots', 'of', 'rooms', 'and', 'they', 'are', 'all', 'comfortable', 'with', 'air', 'conditioning', 'and', 'monitors', 'for', 'studying', 'ada', '', 'balkon', '', 'sini', '', 'pandang', 'indah', '', 'sempurna', '', 'santa', '', '', 'waktu', '', 'kelas', '', 'sangat', 'rekomendasi', 'tempat', '']",a language course with guaranteed quality they specialize english courses there are many programs from elementary classes toeflielts preparation classes you also choose the type public private class because is under the auspices of uksw almost all of the teachers are taken from lecturers you know its like taking a lecture class and its quality the place itself is on the floor of the uksw library there are lots of rooms and they are all comfortable with air conditioning and monitors for studying ada  balkon  sini  pandang indah  sempurna  santa   waktu  kelas  sangat rekomendasi tempat ,Positive
